0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 labels
348.34 103.41 355.77 91.75 339.62 96.34 379.61 83.0 336.19 95.16 416.79 123.39 324.72 138.34 389.76 135.24 268.46 159.46 316.17 154.56 254.45 161.24 415.91 284.02 360.06 286.41 399.06 400.23 373.05 394.01 382.24 532.93 406.58 516.37 pullshot
195.59 149.48 195.85 138.29 189.45 149.5 213.93 129.1 197.46 156.3 255.79 134.75 232.32 183.61 264.01 107.6 250.68 218.47 235.62 139.81 229.75 215.94 356.23 221.73 332.83 245.93 421.12 313.9 384.16 318.77 500.26 399.96 457.58 393.59 pullshot
153.11 195.13 151.72 183.33 150.73 195.18 173.67 164.22 169.99 193.13 216.5 152.18 213.93 205.37 216.2 125.27 221.05 247.0 193.24 170.64 187.33 278.48 335.75 212.0 327.47 239.39 406.17 291.61 387.84 303.39 501.45 347.86 483.86 353.37 pullshot
340.8 90.81 348.22 80.65 332.71 85.45 366.26 80.38 329.95 90.82 398.74 126.3 321.79 137.83 359.13 142.61 283.13 164.3 288.86 157.51 240.27 168.25 412.1 280.19 362.17 281.74 399.31 399.59 369.7 387.92 386.06 524.84 419.48 506.18 pullshot
363.87 106.1 372.99 100.78 360.06 93.32 364.12 99.23 335.05 78.91 336.07 132.97 293.33 111.31 356.6 184.64 314.26 135.05 409.34 191.55 369.39 164.28 276.57 257.85 243.99 254.62 264.5 334.94 227.03 371.02 224.65 423.86 192.85 493.79 pullshot
360.94 103.96 369.77 93.69 351.12 97.4 390.3 89.57 344.4 98.85 416.43 132.01 342.81 145.74 383.17 139.01 316.57 171.6 317.13 154.33 281.9 161.5 411.19 291.54 363.89 290.06 391.48 411.07 365.9 388.77 371.13 539.54 393.64 503.62 pullshot
289.24 105.41 299.92 98.26 282.73 93.64 301.54 96.28 261.09 83.05 304.68 134.49 232.24 124.04 351.54 158.64 266.92 141.03 402.09 158.53 336.36 155.7 273.76 284.15 228.19 283.22 266.69 389.57 246.03 399.76 230.86 510.07 258.4 540.91 pullshot
288.53 104.68 299.35 97.68 282.43 92.52 301.33 96.59 261.18 81.82 307.38 136.48 230.11 121.7 360.65 160.3 255.96 137.46 425.22 155.85 321.82 154.65 275.52 285.47 227.62 281.96 267.84 398.43 247.84 398.9 229.85 518.83 258.05 537.27 pullshot
174.25 182.74 172.41 173.57 171.83 183.42 184.81 163.72 184.91 187.58 220.84 160.77 217.44 204.1 222.03 139.43 232.67 236.74 196.51 169.01 208.12 249.97 332.65 217.92 323.1 242.72 408.41 293.35 388.31 303.26 502.41 344.16 483.68 355.12 pullshot
349.41 102.17 357.69 91.38 340.36 95.71 381.02 85.41 334.72 97.12 417.5 123.2 320.57 139.78 393.68 131.69 257.03 158.22 324.5 152.85 211.6 158.63 415.37 282.67 356.37 284.75 400.94 398.21 366.26 389.34 378.78 532.64 403.75 513.6 pullshot
392.22 122.11 404.12 123.67 393.55 108.59 393.15 136.23 373.6 102.59 361.54 167.93 320.64 145.53 368.34 175.76 298.52 116.48 354.29 123.66 318.09 109.54 292.35 310.99 272.15 307.44 236.88 363.98 279.85 418.59 142.13 394.76 240.02 507.63 pullshot
157.71 208.95 153.47 201.0 154.97 213.89 159.13 191.11 162.79 222.21 191.87 178.13 196.57 240.86 213.61 158.06 226.07 269.36 204.43 165.71 208.73 268.29 319.3 209.08 314.74 245.18 405.62 259.58 385.07 288.63 494.99 309.57 464.07 329.34 pullshot
426.11 147.4 435.71 139.78 420.95 138.77 457.54 137.66 418.67 135.38 476.18 186.4 400.73 169.43 441.85 199.24 327.89 153.76 391.42 182.06 322.37 145.07 419.7 331.22 374.85 312.97 361.04 432.55 344.08 399.66 298.76 554.86 313.52 514.25 pullshot
288.95 105.67 299.57 98.43 282.55 93.99 301.21 96.17 260.94 83.08 306.01 134.01 231.08 122.57 356.79 158.72 264.38 138.89 412.06 157.85 335.51 156.23 274.72 283.7 227.88 282.34 266.33 390.28 246.42 399.51 229.76 511.4 258.94 539.61 pullshot
349.22 101.35 356.53 90.63 342.06 94.9 380.21 84.87 339.86 96.3 421.36 124.52 319.01 139.82 406.57 128.33 246.34 157.69 330.89 147.63 252.92 162.52 416.71 284.09 356.01 287.49 399.25 400.61 373.91 394.59 384.7 532.19 407.85 519.28 pullshot
349.38 102.11 358.11 91.53 339.42 94.56 378.33 85.66 330.92 94.31 411.26 127.48 319.95 143.58 405.12 122.63 271.6 160.08 367.79 133.92 246.7 160.06 413.46 285.04 359.38 288.21 398.37 401.35 368.64 394.13 378.24 530.09 401.56 520.95 pullshot
297.45 103.45 308.38 96.84 290.85 91.09 308.83 97.17 266.09 81.24 312.66 135.07 235.24 120.03 373.23 158.13 270.76 127.12 434.16 161.72 330.21 138.97 277.21 283.32 228.36 279.94 270.0 390.94 245.77 396.1 227.36 511.69 256.46 535.26 pullshot
245.54 116.83 248.04 102.85 236.65 113.78 266.14 87.81 238.05 114.52 312.58 111.84 256.93 154.58 321.43 94.95 213.82 210.88 295.9 120.57 150.35 243.86 382.27 237.23 343.19 250.07 419.27 348.46 364.02 320.63 471.84 458.71 407.24 405.02 pullshot
387.76 111.13 399.57 107.32 384.22 97.3 399.54 109.43 363.89 84.09 378.87 148.29 324.0 108.24 414.12 200.73 320.7 96.69 467.42 226.33 340.86 112.86 286.82 255.62 248.25 239.64 260.53 334.93 219.81 345.14 210.05 422.11 175.6 461.46 pullshot
347.8 104.3 355.27 92.56 339.08 97.04 377.33 82.6 335.32 93.87 411.97 124.34 330.96 138.94 384.64 138.46 289.41 162.36 318.51 155.35 258.53 158.69 412.39 284.63 362.39 285.99 395.41 401.81 370.13 392.28 376.69 532.0 401.78 512.32 pullshot
396.44 144.14 408.84 136.77 391.01 132.8 420.87 143.85 380.85 135.57 435.49 188.42 356.81 192.31 440.04 248.93 346.37 259.95 421.46 210.76 367.41 264.14 400.28 338.28 363.71 340.76 342.56 445.18 416.8 467.66 244.2 515.83 434.63 582.57 pullshot
280.65 107.79 288.03 101.62 274.45 99.35 291.16 107.15 263.46 102.82 305.25 147.05 234.25 143.85 284.91 162.36 184.87 155.91 252.31 136.17 224.8 151.49 292.69 298.67 256.37 299.92 272.91 415.51 323.76 416.6 199.53 519.89 331.48 543.54 pullshot
281.34 114.76 290.14 103.65 271.97 105.37 297.44 107.07 256.76 108.59 311.61 165.16 230.22 148.05 303.73 260.66 220.06 180.91 269.36 235.82 251.08 181.39 277.08 309.29 237.21 303.77 189.38 427.3 263.86 440.6 154.81 545.99 360.34 546.69 pullshot
 pullshot
 pullshot
283.72 114.9 292.75 104.16 274.55 104.92 296.4 107.59 256.22 106.61 306.42 166.83 228.25 147.99 302.19 259.04 220.36 179.02 267.98 232.34 258.65 181.79 272.44 310.51 235.8 305.02 184.91 429.23 271.37 442.32 147.31 538.0 360.9 545.78 pullshot
283.01 114.75 292.04 104.1 274.31 104.92 296.3 107.16 257.72 106.21 307.71 165.86 230.09 146.46 304.2 259.72 221.88 178.02 267.27 232.79 255.05 180.29 270.86 312.31 234.66 305.95 185.1 433.23 272.29 444.12 147.07 541.95 362.95 547.53 pullshot
282.31 114.74 291.25 104.0 273.75 105.57 295.17 107.56 256.75 108.1 307.48 164.66 229.11 147.63 304.63 258.34 222.99 178.15 267.97 231.62 250.61 175.91 274.54 309.03 237.05 303.58 186.74 429.37 270.1 441.16 148.8 544.9 362.8 546.15 pullshot
356.61 114.06 367.66 104.77 349.28 102.68 377.92 111.64 338.96 108.45 409.02 146.44 328.13 170.39 419.53 184.97 344.13 259.47 374.97 189.31 370.4 238.8 403.57 309.91 363.94 316.44 366.96 441.7 446.57 426.45 273.25 535.89 492.18 557.3 pullshot
355.1 117.25 366.1 107.22 347.44 106.16 378.48 110.48 339.86 109.14 408.33 146.09 333.22 166.48 417.93 190.67 337.63 255.42 386.58 177.85 372.51 229.87 398.55 305.24 363.35 311.07 363.2 438.01 456.51 424.66 269.18 538.31 491.93 558.78 pullshot
282.45 116.46 284.81 103.44 275.34 110.71 296.39 92.42 274.78 112.67 325.7 112.82 282.06 183.47 359.82 128.16 309.11 259.57 337.36 150.91 336.35 204.85 407.54 255.92 367.11 299.49 499.38 330.52 392.04 412.53 559.39 393.18 381.39 506.38 pullshot
356.93 110.48 368.39 101.12 348.61 98.76 378.52 107.78 336.97 103.91 406.56 145.33 328.01 164.76 417.88 187.6 335.03 250.84 381.39 185.64 372.96 228.91 400.1 303.37 362.59 309.13 362.91 438.96 457.66 422.48 268.43 539.45 497.05 557.37 pullshot
361.46 112.1 368.21 102.98 354.85 106.14 376.38 104.41 346.42 110.48 406.33 141.31 336.83 150.95 457.35 152.39 349.51 163.1 422.46 138.97 390.81 127.44 380.77 295.02 346.56 294.85 313.62 417.17 373.3 411.58 296.54 534.1 437.83 520.9 pullshot
283.35 115.1 292.51 104.47 274.64 105.13 296.71 107.47 257.78 106.12 307.6 166.31 230.13 146.42 303.92 260.68 221.93 178.09 267.17 232.43 251.95 180.05 270.55 312.5 234.39 305.9 185.85 433.41 272.22 443.88 147.88 542.28 363.23 547.77 pullshot
 pullshot
214.0 174.95 212.96 161.12 206.97 173.92 227.65 145.3 213.46 174.32 263.54 161.65 246.59 216.53 302.26 172.11 293.03 280.17 275.78 145.46 299.86 214.9 370.1 239.06 355.14 269.48 439.11 206.95 424.27 224.14 536.36 219.79 538.48 224.5 pullshot
281.75 118.12 291.79 107.5 272.67 107.58 297.66 109.57 255.59 107.1 306.13 167.64 230.46 148.0 302.1 260.24 221.99 179.49 266.68 231.67 248.58 179.98 271.13 312.3 236.27 305.98 185.0 430.23 272.48 441.68 151.34 538.94 361.69 546.71 pullshot
357.05 113.93 367.06 104.39 348.7 103.12 374.51 109.26 335.99 108.25 404.97 144.22 325.5 169.92 416.86 185.64 342.59 260.02 385.54 181.9 372.07 237.09 403.97 310.97 365.29 319.49 370.01 441.59 448.65 433.52 268.86 535.74 487.43 560.67 pullshot
356.59 115.47 367.46 106.75 349.58 104.79 377.12 112.98 340.5 110.01 405.69 148.22 331.17 169.34 415.37 187.98 341.58 260.13 394.34 175.59 371.39 232.9 398.82 307.11 364.3 311.94 363.36 445.5 452.38 422.66 267.79 538.79 493.99 553.25 pullshot
355.88 113.9 366.45 104.55 348.05 102.89 375.28 109.14 336.75 107.05 405.88 143.9 326.22 168.07 415.74 185.75 342.06 258.71 385.76 179.62 371.68 236.65 403.87 311.12 364.85 318.7 369.99 442.65 446.78 432.55 267.12 535.91 484.08 560.19 pullshot
283.72 115.47 292.69 104.69 274.71 105.5 296.36 107.53 257.05 106.6 307.06 166.51 229.8 146.48 304.51 260.82 222.24 176.36 268.6 234.43 251.71 181.91 270.2 313.12 234.31 306.64 185.19 433.68 272.93 445.59 146.14 541.24 363.2 547.81 pullshot
275.36 118.91 284.61 106.91 265.4 109.47 289.37 109.21 246.41 112.2 304.36 168.71 221.22 155.29 297.68 261.39 217.33 190.16 261.67 235.91 246.69 192.46 278.51 312.71 237.55 308.98 197.06 427.95 270.64 439.72 154.58 544.9 365.73 544.99 pullshot
 pullshot
279.49 106.58 287.26 100.79 273.35 98.11 290.7 107.63 262.27 102.38 304.14 147.81 234.36 144.53 286.26 162.17 186.0 157.93 252.27 135.28 221.88 155.75 291.91 300.94 256.49 301.68 271.72 416.68 325.43 415.54 198.95 520.43 331.39 542.35 pullshot
218.44 174.73 224.08 164.33 207.18 167.41 232.56 163.21 190.73 170.99 254.15 208.32 189.73 224.9 282.89 257.12 187.71 283.4 255.03 284.65 209.91 250.29 273.0 346.2 237.38 353.27 245.99 455.32 267.86 449.71 249.58 527.95 298.04 509.67 pullshot
283.5 116.7 293.1 105.91 274.66 106.23 297.28 107.94 256.96 105.79 307.22 166.1 228.81 145.41 303.96 259.99 223.0 176.35 267.49 232.83 259.74 182.18 269.1 313.54 232.4 306.72 184.6 435.24 272.86 445.43 145.26 541.19 363.01 547.39 pullshot
283.19 114.73 292.01 104.17 274.55 104.98 295.75 107.29 257.73 106.29 306.91 166.01 230.11 146.6 304.0 260.1 222.02 178.38 267.74 233.18 252.53 179.76 270.83 312.5 235.08 306.11 184.98 433.43 271.53 444.11 147.75 542.28 362.31 547.35 pullshot
281.58 100.73 289.4 90.26 273.11 93.37 294.98 96.38 259.5 100.97 309.98 155.03 235.93 146.74 310.4 249.77 225.78 189.8 269.46 231.63 238.01 164.45 272.04 307.34 238.03 303.68 184.52 430.34 272.38 439.6 150.46 551.18 359.67 547.57 pullshot
 pullshot
356.65 113.14 367.65 104.93 348.03 103.51 376.89 110.19 336.02 108.66 402.94 146.17 327.04 169.64 414.31 186.71 341.26 259.41 394.95 177.06 375.71 229.33 403.82 309.6 369.71 317.37 367.93 444.32 458.05 430.76 275.43 537.51 494.53 554.76 pullshot
276.01 116.94 272.59 111.67 262.91 111.33 277.91 114.7 263.38 116.19 315.94 152.93 295.87 150.75 327.47 151.08 307.27 215.93 337.88 133.92 300.76 200.96 382.94 298.23 381.72 285.56 409.08 421.59 481.68 308.15 362.57 503.52 557.43 371.35 pullshot
281.7 107.23 289.0 97.43 273.88 100.03 292.84 102.51 260.03 106.4 311.64 156.0 232.88 149.74 315.03 237.98 223.09 186.43 271.53 237.45 241.64 171.7 275.36 308.69 238.0 305.28 187.59 424.81 266.76 430.19 151.49 546.26 358.15 542.49 pullshot
355.75 113.81 366.21 104.65 348.03 103.08 375.14 109.14 336.92 107.14 405.83 143.82 326.69 167.86 415.86 185.15 342.33 258.33 385.36 179.27 371.8 235.56 403.93 310.95 364.78 318.34 371.51 442.8 445.15 432.15 269.08 536.27 478.27 559.54 pullshot
356.06 114.26 367.5 105.53 349.16 102.65 377.96 113.1 339.03 108.24 409.54 147.21 327.4 170.57 419.64 185.21 344.63 259.38 374.07 189.56 370.58 238.54 404.05 311.53 363.34 317.85 368.89 444.15 447.51 428.57 268.76 535.65 489.65 559.92 pullshot
351.88 182.88 414.52 123.98 302.81 128.16 503.63 113.68 232.13 116.89 601.96 268.85 122.9 295.16 601.43 534.19 105.31 574.65 511.32 582.23 189.67 503.51 531.18 430.46 247.36 446.06 529.38 333.3 273.69 355.95 277.97 419.64 494.3 450.47 pullshot
356.87 116.9 367.45 106.72 348.67 105.63 377.89 109.96 339.06 108.81 407.11 146.06 332.19 166.81 417.91 189.96 338.53 255.31 391.11 177.82 372.72 229.64 398.97 305.17 363.93 311.1 364.84 440.32 456.9 425.55 268.66 539.44 492.89 557.85 pullshot
289.01 112.83 298.75 102.31 280.42 102.43 303.43 103.86 263.36 101.34 311.24 161.59 236.1 142.02 305.06 257.85 227.71 174.16 265.7 225.89 256.86 172.98 271.91 307.81 237.57 301.82 182.07 421.42 273.09 439.19 138.6 533.48 352.65 548.17 pullshot
356.85 113.68 367.5 104.69 349.64 102.61 376.56 112.08 339.19 108.98 407.78 147.74 328.1 171.48 417.94 186.03 346.03 258.6 378.14 186.2 372.06 237.4 402.84 312.22 363.63 319.21 370.15 442.49 447.81 430.37 268.24 535.15 488.59 560.51 pullshot
199.85 208.42 203.15 198.14 189.22 203.18 211.82 202.41 180.73 213.73 242.08 247.52 190.02 263.78 277.6 294.63 186.58 334.05 242.26 315.72 182.32 316.4 281.17 367.5 256.92 372.13 274.61 485.71 338.99 449.3 295.78 532.92 425.1 469.84 pullshot
283.17 115.66 292.66 105.02 274.47 105.44 297.25 107.71 257.58 105.81 307.82 166.21 229.81 146.0 304.26 260.44 222.48 177.7 267.51 232.63 256.03 180.63 270.52 312.52 234.0 305.85 185.68 433.31 272.16 443.66 148.06 542.19 362.95 548.33 pullshot
380.88 112.05 391.82 105.05 370.95 103.59 398.52 114.56 354.08 114.94 393.59 157.2 329.01 197.19 348.53 144.29 288.46 288.76 292.32 100.03 289.94 213.73 396.01 364.0 353.84 379.36 388.65 525.2 389.43 516.56 399.86 604.58 434.5 612.89 pullshot
371.91 117.8 378.52 108.21 366.55 108.11 382.57 113.73 359.31 114.02 396.76 169.83 331.32 188.05 390.21 223.63 299.56 303.38 333.96 98.03 295.19 210.3 398.19 373.78 355.54 380.28 396.04 545.94 390.89 535.52 418.33 621.92 425.74 622.21 pullshot
 pullshot
 pullshot
 pullshot
384.63 124.02 393.93 114.66 377.25 116.17 406.94 116.24 367.72 119.48 429.24 158.34 357.17 161.05 477.08 190.72 371.45 170.75 449.74 175.2 414.07 149.79 386.19 311.27 350.3 309.06 300.43 416.89 355.66 427.81 278.86 534.4 410.37 543.2 pullshot
379.43 110.59 393.76 101.63 370.36 97.65 405.31 111.97 355.48 106.26 399.36 162.87 329.16 200.4 351.37 152.3 290.48 300.41 296.12 90.96 284.09 207.65 404.87 375.72 359.04 389.24 399.39 563.34 396.35 545.73 412.68 618.1 444.03 621.44 pullshot
381.17 109.96 393.61 102.01 370.27 99.34 401.7 109.91 351.01 107.95 393.24 158.24 329.04 197.85 347.21 141.78 292.53 289.94 291.92 90.55 287.36 213.23 397.97 364.25 355.35 379.03 393.15 530.87 385.68 520.0 407.86 608.11 428.86 616.78 pullshot
260.23 107.67 269.63 93.67 245.65 98.22 281.44 98.23 230.08 104.9 306.33 186.02 240.57 157.38 347.25 298.1 287.13 160.07 350.57 234.15 342.47 103.71 284.08 387.86 239.89 377.58 241.24 550.76 245.14 563.79 197.79 636.93 226.14 629.01 pullshot
338.21 87.47 350.47 73.25 323.07 76.24 366.06 77.0 301.47 86.96 393.49 121.89 290.4 177.69 445.63 160.8 281.26 314.72 423.48 121.8 276.57 241.13 444.36 329.73 375.88 358.74 502.14 532.63 470.63 545.08 531.12 588.8 495.57 611.88 pullshot
378.91 108.42 393.26 98.93 369.36 95.61 404.97 107.89 354.83 103.95 400.06 160.06 329.12 200.41 342.73 150.5 290.36 304.72 286.45 80.14 284.43 206.32 407.05 379.24 360.85 393.92 402.52 577.76 402.64 562.02 400.92 618.91 446.22 624.23 pullshot
345.06 84.56 356.61 74.65 332.73 73.2 364.48 81.29 312.32 81.94 381.58 121.88 296.27 159.72 390.64 128.28 280.71 236.66 393.42 102.2 315.0 141.86 432.36 333.61 372.8 355.76 488.24 543.65 456.19 541.58 476.66 604.51 472.42 622.73 pullshot
379.17 107.74 393.63 97.95 369.66 94.55 405.86 106.75 355.32 102.51 401.18 161.01 329.89 200.16 345.37 152.03 290.87 304.2 289.62 83.32 283.99 209.35 408.55 379.49 361.77 393.68 405.72 577.57 401.39 561.13 409.32 621.44 445.22 625.57 pullshot
 pullshot
384.97 115.47 397.28 106.95 373.67 102.42 407.83 120.0 353.92 111.53 416.89 185.35 328.0 196.88 458.63 238.37 290.42 293.22 484.79 185.82 290.0 215.65 406.65 385.16 353.39 391.1 401.29 566.24 395.95 553.3 412.63 627.3 414.68 635.8 pullshot
1.87 437.94 2.77 433.05 0.82 433.04 6.08 437.65 5.86 437.24 16.35 475.33 14.56 473.1 29.65 523.37 25.73 521.02 21.88 555.73 20.7 554.73 9.98 565.05 8.97 563.02 12.94 615.53 9.18 611.17 16.22 640.0 11.77 639.82 pullshot
294.1 131.3 301.42 121.21 289.91 123.45 321.95 122.29 295.87 125.45 356.73 173.43 290.32 167.43 375.83 233.69 286.26 193.95 342.02 188.92 313.03 159.58 332.43 320.77 299.14 316.59 260.66 436.96 310.0 446.49 231.02 557.45 363.21 559.9 pullshot
483.48 327.98 485.56 323.36 478.69 317.1 477.83 323.79 459.83 307.49 468.41 366.77 439.23 303.95 469.38 446.69 442.71 312.02 477.37 401.48 473.15 352.55 357.25 398.06 337.26 356.86 282.46 398.66 259.76 338.42 196.64 437.91 183.8 364.31 pullshot
378.67 108.21 393.26 99.18 369.02 94.79 405.56 108.73 353.48 102.44 400.21 161.39 327.53 199.05 342.99 147.3 290.66 305.52 289.04 77.12 285.57 220.96 416.07 374.88 363.6 389.21 430.23 575.5 392.18 558.62 444.57 611.1 424.82 618.28 pullshot
 pullshot
378.97 108.47 393.4 99.1 368.56 95.62 405.58 108.44 352.54 104.18 401.6 161.13 328.1 199.43 343.91 148.8 291.07 305.14 286.1 81.41 284.72 218.69 414.28 375.82 363.39 389.55 419.29 579.51 399.2 559.96 425.93 614.84 435.74 614.59 pullshot
274.58 94.43 285.01 83.79 262.56 86.13 295.81 95.02 247.88 95.99 313.63 179.35 252.62 141.76 347.41 302.13 296.03 146.19 355.56 228.45 349.21 110.74 279.56 369.99 237.19 356.31 231.86 509.14 235.54 526.42 177.22 609.8 200.62 614.22 pullshot
 pullshot
0.0 60.34 0.0 29.35 0.0 41.45 24.53 51.95 27.29 68.83 154.11 303.62 43.06 252.21 150.17 566.9 56.94 455.16 21.95 447.34 20.44 444.39 118.9 533.12 62.41 498.35 141.48 557.21 85.58 526.86 0.0 620.87 112.15 561.61 pullshot
237.42 141.75 242.29 126.9 222.14 135.21 251.87 130.86 206.83 147.16 290.42 213.79 224.01 198.54 343.42 288.9 263.25 176.34 340.04 205.79 320.38 91.8 292.73 395.07 250.13 391.38 272.66 535.58 274.06 554.76 232.75 629.78 263.92 623.3 pullshot
260.48 107.41 269.84 94.71 246.06 98.72 280.79 103.9 229.65 109.35 303.81 192.21 237.23 159.14 343.9 297.65 281.6 151.01 353.43 212.0 341.68 101.1 283.2 380.44 238.42 369.83 244.07 537.08 248.86 554.87 201.37 626.7 234.97 625.11 pullshot
379.27 107.92 393.77 98.52 370.11 94.5 405.54 108.34 355.65 102.61 400.89 162.54 329.51 200.41 349.05 152.49 291.41 302.87 292.64 85.36 283.24 209.83 408.83 381.82 361.75 395.53 406.91 579.18 400.97 561.71 412.86 623.6 444.62 628.05 pullshot
379.27 109.73 394.14 100.79 370.19 96.76 406.68 111.96 355.57 106.04 399.77 163.84 330.09 201.22 351.62 152.26 290.8 301.11 297.37 90.58 283.15 209.23 405.07 378.65 359.29 392.05 401.38 569.17 397.49 550.99 417.02 621.12 443.31 623.63 pullshot
276.42 107.11 283.74 101.59 271.56 98.85 286.78 107.8 262.75 102.21 301.85 145.62 233.09 142.58 282.78 163.91 190.06 160.44 252.95 138.34 227.65 157.59 289.12 298.22 254.0 298.97 271.04 411.64 321.0 409.54 199.43 517.96 336.09 539.69 pullshot
 pullshot
170.91 451.93 175.44 445.64 163.96 445.26 177.99 450.49 148.5 449.64 189.55 491.26 128.78 489.83 205.12 565.2 139.62 561.66 196.66 514.3 177.79 511.07 181.98 611.39 136.91 612.77 198.34 626.4 142.69 629.57 203.86 638.23 140.51 640.0 pullshot
 pullshot
 pullshot
259.91 107.39 269.56 93.89 245.64 97.93 281.46 101.77 230.27 107.15 305.53 192.19 237.19 158.12 345.6 296.38 282.07 151.57 358.26 193.67 349.98 96.42 283.09 383.4 237.25 371.89 241.54 546.09 246.79 561.72 200.23 629.73 236.14 625.41 pullshot
249.9 74.14 254.28 70.37 248.12 69.94 263.92 72.0 246.67 70.81 277.17 98.9 233.48 96.13 278.9 137.59 216.65 134.62 260.52 142.0 221.55 154.72 265.06 180.21 235.94 178.65 261.89 231.1 236.98 229.1 262.45 263.18 238.15 263.54 pullshot
 pullshot
 pullshot
81.75 30.67 79.73 8.08 70.61 8.34 62.19 22.17 46.36 22.09 78.55 191.57 50.75 187.85 195.9 480.12 168.72 461.85 332.98 249.42 242.93 167.6 108.56 564.62 83.6 566.3 160.37 534.29 125.92 521.54 151.62 576.35 80.89 557.71 pullshot
244.37 208.94 253.04 203.0 233.0 204.19 257.91 225.15 214.34 226.77 290.01 285.87 212.51 281.25 340.99 271.9 245.69 215.07 324.57 197.21 284.15 123.87 322.16 473.28 270.47 477.24 325.05 569.52 307.58 591.81 277.18 564.01 307.15 587.64 pullshot
359.43 113.67 365.95 103.42 351.72 107.76 376.36 103.38 343.76 112.36 409.07 141.2 336.36 152.31 458.42 153.77 351.82 163.26 423.29 142.56 389.24 129.99 382.2 294.81 345.04 295.3 317.06 415.77 368.61 414.3 298.67 535.44 437.15 520.44 pullshot
259.88 107.6 269.51 94.1 245.64 98.12 281.28 101.8 230.2 107.09 305.55 192.0 237.18 157.89 346.02 296.11 282.35 151.12 358.08 194.03 350.24 96.05 283.41 382.35 237.78 370.78 241.94 544.37 248.15 559.46 199.15 628.67 237.2 623.97 pullshot
248.16 88.51 248.49 78.81 248.56 85.13 250.89 61.48 254.47 74.88 276.23 66.3 251.94 99.01 272.92 124.23 270.14 150.65 256.06 171.32 250.88 179.43 353.06 143.72 329.56 171.35 414.34 160.22 356.34 226.21 446.13 156.3 415.31 235.41 pullshot
201.26 172.3 202.85 166.08 194.96 168.28 201.79 170.82 184.17 175.36 222.28 207.69 190.34 213.16 256.63 195.27 224.85 199.6 253.16 166.86 242.99 164.84 247.69 332.99 220.8 336.68 264.82 441.86 218.75 444.97 258.72 545.31 197.26 550.0 pullshot
 pullshot
441.93 165.16 446.29 162.09 438.78 162.2 448.38 174.28 436.29 174.8 436.88 210.13 432.22 205.4 403.74 183.51 417.6 166.29 382.27 156.71 392.04 140.44 412.91 341.11 402.07 337.46 407.85 444.22 383.9 447.23 432.97 547.73 390.49 547.61 pullshot
411.8 119.21 417.77 111.86 408.36 111.99 425.44 113.79 406.41 114.55 426.67 155.34 393.77 157.22 408.46 184.21 367.85 184.22 407.76 149.53 358.88 143.43 417.47 288.92 389.58 291.2 435.34 396.22 390.35 400.35 473.42 494.58 409.71 505.72 pullshot
202.93 165.41 202.31 160.05 199.33 161.9 194.86 165.56 190.01 168.79 212.64 197.23 193.62 203.68 248.74 177.17 232.34 188.83 258.5 165.16 244.2 164.79 242.28 324.38 223.07 328.89 265.25 439.17 220.37 440.31 259.24 543.23 198.84 548.55 pullshot
601.63 126.48 621.94 107.45 584.4 98.69 630.48 112.39 543.79 91.11 638.26 227.65 462.44 204.66 628.86 405.62 404.74 357.63 628.64 441.31 393.55 336.17 606.21 498.59 493.15 494.39 605.99 605.37 501.53 610.57 573.46 624.35 606.04 640.0 pullshot
428.22 148.86 431.93 143.84 429.89 145.42 441.65 157.25 440.99 159.47 444.57 207.2 429.67 199.88 408.43 207.38 392.66 185.05 386.54 166.07 375.29 154.51 416.34 334.13 399.63 329.33 418.22 444.3 377.65 444.45 444.84 549.7 378.62 543.97 pullshot
428.2 168.05 432.34 165.07 431.8 165.27 441.96 178.56 442.02 178.1 441.84 215.19 431.72 211.51 413.33 203.53 411.87 193.83 396.94 173.97 395.51 168.59 415.0 337.78 399.92 334.35 420.27 443.71 377.92 440.64 446.1 547.37 380.11 543.35 pullshot
 pullshot
 pullshot
210.94 159.54 207.63 156.26 207.27 156.86 195.54 171.39 195.76 173.28 218.52 207.92 193.16 213.39 266.16 189.94 231.58 203.92 276.0 159.27 247.57 172.36 247.32 333.0 224.34 336.99 265.79 445.98 218.71 447.46 259.03 544.61 199.9 552.29 pullshot
213.61 153.47 210.9 149.36 209.32 149.69 199.39 162.58 195.19 163.42 216.81 204.54 190.53 206.68 250.44 197.04 222.71 200.71 258.25 170.14 241.09 168.64 246.28 330.24 222.78 333.52 266.68 443.6 219.09 444.05 258.52 544.66 200.09 550.65 pullshot
444.77 174.8 451.61 169.97 439.64 168.05 456.48 173.61 430.34 169.72 444.21 207.68 416.26 200.24 403.95 182.83 389.48 170.46 386.29 144.53 372.06 143.21 419.87 342.17 393.24 337.91 423.43 447.78 371.02 447.25 444.68 547.89 378.91 549.9 pullshot
442.67 175.42 448.54 168.89 437.55 169.05 454.2 169.76 430.35 169.77 446.6 207.49 417.1 196.53 412.67 200.54 383.28 161.56 396.35 166.91 368.02 124.81 419.25 338.35 392.59 332.85 422.85 445.19 374.21 444.89 444.33 552.51 376.91 546.26 pullshot
